USERID,VPL,ID_vpl,DATESSUBMITTED,COMMENTS,DATEGRADED,GRADE,DATA_ENVIO,DATA_AVALIACAO,NOTA,CONTAGEM,ID_alunos,NAME,ATRASO,ENTREGA_NO_PRAZO,NOME
30,94,14151,1682941026,,1682962165,5.000.000,2023-05-01 11:37:06,2023-05-01 17:29:25,5.0,5,94,Questão 18,False,True,Aluno 20
65,85,14170,1682952244,,1682952268,667.000,2023-05-01 14:44:04,2023-05-01 14:44:28,6.67,119,85,Questão 7,False,True,Aluno 08
42,87,14218,1682958486,,1682958491,1.000.000,2023-05-01 16:28:06,2023-05-01 16:28:11,10.0,19,87,Questão 9,False,True,Aluno 37
51,76,14251,1682961304,,1682961308,1.000.000,2023-05-01 17:15:04,2023-05-01 17:15:08,10.0,14,76,Questão 14,False,True,Aluno 26
42,88,14263,1682962410,,1682962415,1.000.000,2023-05-01 17:33:30,2023-05-01 17:33:35,10.0,7,88,Questão 10,False,True,Aluno 37
37,76,14301,1682965693,,1682965746,1.000.000,2023-05-01 18:28:13,2023-05-01 18:29:06,10.0,18,76,Questão 14,False,True,Aluno 35
37,75,14310,1682967496,,1682967501,8.750.000,2023-05-01 18:58:16,2023-05-01 18:58:21,8.75,9,75,Questão 15,False,True,Aluno 35
40,84,14341,1682970152,,1682970163,1.000.000,2023-05-01 19:42:32,2023-05-01 19:42:43,10.0,65,84,Questão 6,False,True,Aluno 09
37,77,14350,1682970512,,1682970551,714.000,2023-05-01 19:48:32,2023-05-01 19:49:11,7.14,29,77,Questão 16,False,True,Aluno 35
37,95,14358,1682971370,,1682971400,8.000.000,2023-05-01 20:02:50,2023-05-01 20:03:20,8.0,5,95,Questão 17,False,True,Aluno 35
40,85,14402,1682974112,,1682974144,1.000.000,2023-05-01 20:48:32,2023-05-01 20:49:04,10.0,39,85,Questão 7,False,True,Aluno 09
65,86,14408,1682974339,,1682974370,1.000.000,2023-05-01 20:52:19,2023-05-01 20:52:50,10.0,19,86,Questão 8,False,True,Aluno 08
50,94,14428,1682976105,,1682976109,10.000.000,2023-05-01 21:21:45,2023-05-01 21:21:49,10.0,26,94,Questão 18,False,True,Aluno 10
44,77,14478,1682979694,,1682979762,1.000.000,2023-05-01 22:21:34,2023-05-01 22:22:42,10.0,14,77,Questão 16,False,True,Aluno 24
44,95,14486,1682980511,,1682980515,10.000.000,2023-05-01 22:35:11,2023-05-01 22:35:15,10.0,3,95,Questão 17,False,True,Aluno 24
65,87,14516,1682984124,,1682984228,667.000,2023-05-01 23:35:24,2023-05-01 23:37:08,6.67,46,87,Questão 9,False,True,Aluno 08
48,94,14648,1682995276,,1682995291,10.000.000,2023-05-02 02:41:16,2023-05-02 02:41:31,10.0,28,94,Questão 18,False,True,Aluno 14
18,94,14657,1682996792,,1682996849,10.000.000,2023-05-02 03:06:32,2023-05-02 03:07:29,10.0,5,94,Questão 18,False,True,Aluno 31
65,88,14670,1683037938,,1683037986,500.000,2023-05-02 14:32:18,2023-05-02 14:33:06,5.0,10,88,Questão 10,False,True,Aluno 08
52,94,14759,1683116628,,1683116632,10.000.000,2023-05-03 12:23:48,2023-05-03 12:23:52,10.0,4,94,Questão 18,False,True,Aluno 38
49,76,14784,1683120871,,1683120876,1.000.000,2023-05-03 13:34:31,2023-05-03 13:34:36,10.0,9,76,Questão 14,False,True,Aluno 22
26,94,14790,1683121334,,1683121339,10.000.000,2023-05-03 13:42:14,2023-05-03 13:42:19,10.0,9,94,Questão 18,False,True,Aluno 05
46,76,14807,1683122850,,1683122866,1.000.000,2023-05-03 14:07:30,2023-05-03 14:07:46,10.0,13,76,Questão 14,False,True,Aluno 25
49,75,14809,1683122937,,1683141105,10.000.000,2023-05-03 14:08:57,2023-05-03 19:11:45,10.0,8,75,Questão 15,False,True,Aluno 22
46,95,14841,1683131393,,1683131400,10.000.000,2023-05-03 16:29:53,2023-05-03 16:30:00,10.0,5,95,Questão 17,False,True,Aluno 25
46,75,14842,1683131769,,1683131794,10.000.000,2023-05-03 16:36:09,2023-05-03 16:36:34,10.0,7,75,Questão 15,False,True,Aluno 25
56,87,14853,1683135323,,1683135333,667.000,2023-05-03 17:35:23,2023-05-03 17:35:33,6.67,17,87,Questão 9,False,True,Aluno 02
30,87,14915,1683140715,,1683140760,1.000.000,2023-05-03 19:05:15,2023-05-03 19:06:00,10.0,13,87,Questão 9,False,True,Aluno 20
30,88,14924,1683140949,,1683140976,1.000.000,2023-05-03 19:09:09,2023-05-03 19:09:36,10.0,8,88,Questão 10,False,True,Aluno 20
49,77,14927,1683140980,,1683140999,1.000.000,2023-05-03 19:09:40,2023-05-03 19:09:59,10.0,21,77,Questão 16,False,True,Aluno 22
29,79,14928,1683140991,,1683141035,667.000,2023-05-03 19:09:51,2023-05-03 19:10:35,6.67,26,79,Questão 1,False,True,Aluno 33
49,91,14935,1683141202,,1683141207,1.000.000,2023-05-03 19:13:22,2023-05-03 19:13:27,10.0,50,91,Questão 12,False,True,Aluno 22
49,90,14936,1683141267,,1683141281,1.000.000,2023-05-03 19:14:27,2023-05-03 19:14:41,10.0,32,90,Questão 11,False,True,Aluno 22
29,80,14944,1683141604,,1683141623,1.000.000,2023-05-03 19:20:04,2023-05-03 19:20:23,10.0,2,80,Questão 2,False,True,Aluno 33
30,77,14959,1683142095,,1683142130,1.000.000,2023-05-03 19:28:15,2023-05-03 19:28:50,10.0,22,77,Questão 16,False,True,Aluno 20
29,81,14961,1683142138,,1683142149,1.000.000,2023-05-03 19:28:58,2023-05-03 19:29:09,10.0,3,81,Questão 3,False,True,Aluno 33
46,77,14963,1683142212,,1683142217,1.000.000,2023-05-03 19:30:12,2023-05-03 19:30:17,10.0,12,77,Questão 16,False,True,Aluno 25
21,91,14966,1683142288,,1683142351,1.000.000,2023-05-03 19:31:28,2023-05-03 19:32:31,10.0,100,91,Questão 12,False,True,Aluno 30
29,82,14972,1683142522,,1683142539,1.000.000,2023-05-03 19:35:22,2023-05-03 19:35:39,10.0,3,82,Questão 4,False,True,Aluno 33
29,83,14981,1683143128,,1683143157,1.000.000,2023-05-03 19:45:28,2023-05-03 19:45:57,10.0,5,83,Questão 5,False,True,Aluno 33
38,77,14992,1683143632,,1683143659,0,2023-05-03 19:53:52,2023-05-03 19:54:19,0.0,28,77,Questão 16,False,True,Aluno 18
42,90,14996,1683143803,,1683143812,1.000.000,2023-05-03 19:56:43,2023-05-03 19:56:52,10.0,15,90,Questão 11,False,True,Aluno 37
42,91,15029,1683158081,,1683158092,1.000.000,2023-05-03 23:54:41,2023-05-03 23:54:52,10.0,10,91,Questão 12,False,True,Aluno 37
42,76,15087,1683164012,,1683164016,1.000.000,2023-05-04 01:33:32,2023-05-04 01:33:36,10.0,18,76,Questão 14,False,True,Aluno 37
42,75,15093,1683165124,,1683165128,10.000.000,2023-05-04 01:52:04,2023-05-04 01:52:08,10.0,6,75,Questão 15,False,True,Aluno 37
54,88,15122,1683175317,,1683175333,1.000.000,2023-05-04 04:41:57,2023-05-04 04:42:13,10.0,10,88,Questão 10,False,True,Aluno 19
54,90,15139,1683177850,,1683177857,1.000.000,2023-05-04 05:24:10,2023-05-04 05:24:17,10.0,17,90,Questão 11,False,True,Aluno 19
49,95,15163,1683200694,,1683200720,10.000.000,2023-05-04 11:44:54,2023-05-04 11:45:20,10.0,1,95,Questão 17,False,True,Aluno 22
20,85,15171,1683201847,,1683201851,1.000.000,2023-05-04 12:04:07,2023-05-04 12:04:11,10.0,19,85,Questão 7,False,True,Aluno 06
20,86,15191,1683203595,,1683203599,1.000.000,2023-05-04 12:33:15,2023-05-04 12:33:19,10.0,6,86,Questão 8,False,True,Aluno 06
20,87,15218,1683204824,,1683204827,1.000.000,2023-05-04 12:53:44,2023-05-04 12:53:47,10.0,8,87,Questão 9,False,True,Aluno 06
57,87,15238,1683207065,,1683207070,1.000.000,2023-05-04 13:31:05,2023-05-04 13:31:10,10.0,21,87,Questão 9,False,True,Aluno 27
38,87,15241,1683207489,,1683207494,1.000.000,2023-05-04 13:38:09,2023-05-04 13:38:14,10.0,23,87,Questão 9,False,True,Aluno 18
20,88,15259,1683210611,,1683210617,1.000.000,2023-05-04 14:30:11,2023-05-04 14:30:17,10.0,3,88,Questão 10,False,True,Aluno 06
42,77,15287,1683228428,,1683228432,1.000.000,2023-05-04 19:27:08,2023-05-04 19:27:12,10.0,11,77,Questão 16,False,True,Aluno 37
42,95,15292,1683229836,,1683229856,10.000.000,2023-05-04 19:50:36,2023-05-04 19:50:56,10.0,5,95,Questão 17,False,True,Aluno 37
46,94,15406,1683248770,,1683248776,7.500.000,2023-05-05 01:06:10,2023-05-05 01:06:16,7.5,7,94,Questão 18,False,True,Aluno 25
21,76,15475,1683252259,,1683252268,1.000.000,2023-05-05 02:04:19,2023-05-05 02:04:28,10.0,18,76,Questão 14,False,True,Aluno 30
21,75,15493,1683252704,,1683252708,10.000.000,2023-05-05 02:11:44,2023-05-05 02:11:48,10.0,5,75,Questão 15,False,True,Aluno 30
60,90,15517,1683253492,,1683253497,800.000,2023-05-05 02:24:52,2023-05-05 02:24:57,8.0,15,90,Questão 11,False,True,Aluno 29
47,83,15584,1683283905,,1683283935,0,2023-05-05 10:51:45,2023-05-05 10:52:15,0.0,2,83,Questão 5,False,True,Aluno 36
37,87,15604,1683285938,,1683285942,667.000,2023-05-05 11:25:38,2023-05-05 11:25:42,6.67,38,87,Questão 9,False,True,Aluno 35
22,88,15610,1683286490,,1683286507,1.000.000,2023-05-05 11:34:50,2023-05-05 11:35:07,10.0,1,88,Questão 10,False,True,Aluno 21
37,94,15625,1683287029,,1683287033,7.500.000,2023-05-05 11:43:49,2023-05-05 11:43:53,7.5,37,94,Questão 18,False,True,Aluno 35
22,90,15633,1683287406,,1683287409,1.000.000,2023-05-05 11:50:06,2023-05-05 11:50:09,10.0,5,90,Questão 11,False,True,Aluno 21
20,90,15669,1683288352,,1683288356,1.000.000,2023-05-05 12:05:52,2023-05-05 12:05:56,10.0,8,90,Questão 11,False,True,Aluno 06
22,91,15699,1683289391,,1683289395,1.000.000,2023-05-05 12:23:11,2023-05-05 12:23:15,10.0,5,91,Questão 12,False,True,Aluno 21
26,90,15713,1683289782,,1683289786,1.000.000,2023-05-05 12:29:42,2023-05-05 12:29:46,10.0,30,90,Questão 11,False,True,Aluno 05
40,90,15758,1683291154,,1683291159,1.000.000,2023-05-05 12:52:34,2023-05-05 12:52:39,10.0,15,90,Questão 11,False,True,Aluno 09
60,91,15761,1683291288,,1683291338,750.000,2023-05-05 12:54:48,2023-05-05 12:55:38,7.5,11,91,Questão 12,False,True,Aluno 29
56,88,15781,1683292239,,1683292261,1.000.000,2023-05-05 13:10:39,2023-05-05 13:11:01,10.0,1,88,Questão 10,False,True,Aluno 02
57,88,15792,1683293245,,1683293271,1.000.000,2023-05-05 13:27:25,2023-05-05 13:27:51,10.0,10,88,Questão 10,False,True,Aluno 27
40,75,15796,1683293458,,1683293496,8.750.000,2023-05-05 13:30:58,2023-05-05 13:31:36,8.75,7,75,Questão 15,False,True,Aluno 09
22,76,15803,1683293676,,1683293680,1.000.000,2023-05-05 13:34:36,2023-05-05 13:34:40,10.0,9,76,Questão 14,False,True,Aluno 21
56,90,15806,1683293736,,1683293739,1.000.000,2023-05-05 13:35:36,2023-05-05 13:35:39,10.0,7,90,Questão 11,False,True,Aluno 02
20,91,15812,1683294076,,1683294113,1.000.000,2023-05-05 13:41:16,2023-05-05 13:41:53,10.0,20,91,Questão 12,False,True,Aluno 06
22,75,15815,1683294129,,1683294133,10.000.000,2023-05-05 13:42:09,2023-05-05 13:42:13,10.0,2,75,Questão 15,False,True,Aluno 21
57,90,15821,1683295305,,1683295310,1.000.000,2023-05-05 14:01:45,2023-05-05 14:01:50,10.0,3,90,Questão 11,False,True,Aluno 27
56,91,15823,1683295639,,1683295642,0,2023-05-05 14:07:19,2023-05-05 14:07:22,0.0,3,91,Questão 12,False,True,Aluno 02
56,76,15873,1683297985,,1683297989,800.000,2023-05-05 14:46:25,2023-05-05 14:46:29,8.0,2,76,Questão 14,False,True,Aluno 02
56,75,15877,1683298325,,1683298328,10.000.000,2023-05-05 14:52:05,2023-05-05 14:52:08,10.0,1,75,Questão 15,False,True,Aluno 02
56,77,15878,1683298657,,1683299937,0,2023-05-05 14:57:37,2023-05-05 15:18:57,0.0,3,77,Questão 16,False,True,Aluno 02
40,95,15908,1683303840,,1683303845,8.000.000,2023-05-05 16:24:00,2023-05-05 16:24:05,8.0,22,95,Questão 17,False,True,Aluno 09
56,95,15914,1683311468,,1683311482,8.000.000,2023-05-05 18:31:08,2023-05-05 18:31:22,8.0,1,95,Questão 17,False,True,Aluno 02
56,94,15920,1683312159,,1683312163,10.000.000,2023-05-05 18:42:39,2023-05-05 18:42:43,10.0,6,94,Questão 18,False,True,Aluno 02
20,76,15939,1683318327,,1683318331,1.000.000,2023-05-05 20:25:27,2023-05-05 20:25:31,10.0,6,76,Questão 14,False,True,Aluno 06
40,88,15940,1683318517,,1683318627,1.000.000,2023-05-05 20:28:37,2023-05-05 20:30:27,10.0,44,88,Questão 10,False,True,Aluno 09
20,75,15951,1683318798,,1683318810,10.000.000,2023-05-05 20:33:18,2023-05-05 20:33:30,10.0,3,75,Questão 15,False,True,Aluno 06
25,76,15956,1683319017,,1683319021,1.000.000,2023-05-05 20:36:57,2023-05-05 20:37:01,10.0,10,76,Questão 14,False,True,Aluno 04
40,91,15973,1683319586,,1683319590,1.000.000,2023-05-05 20:46:26,2023-05-05 20:46:30,10.0,57,91,Questão 12,False,True,Aluno 09
65,90,15990,1683320222,,1683320227,1.000.000,2023-05-05 20:57:02,2023-05-05 20:57:07,10.0,34,90,Questão 11,False,True,Aluno 08
31,79,16016,1683321024,,1683321067,667.000,2023-05-05 21:10:24,2023-05-05 21:11:07,6.67,11,79,Questão 1,False,True,Aluno 34
41,90,16017,1683321059,,1683321062,1.000.000,2023-05-05 21:10:59,2023-05-05 21:11:02,10.0,18,90,Questão 11,False,True,Aluno 03
65,91,16032,1683321555,,1683321559,1.000.000,2023-05-05 21:19:15,2023-05-05 21:19:19,10.0,139,91,Questão 12,False,True,Aluno 08
20,77,16036,1683321634,,1683321638,1.000.000,2023-05-05 21:20:34,2023-05-05 21:20:38,10.0,19,77,Questão 16,False,True,Aluno 06
20,95,16037,1683326165,,1683326183,10.000.000,2023-05-05 22:36:05,2023-05-05 22:36:23,10.0,1,95,Questão 17,False,True,Aluno 06
22,77,16058,1683375750,,1683375757,1.000.000,2023-05-06 12:22:30,2023-05-06 12:22:37,10.0,7,77,Questão 16,False,True,Aluno 21
22,95,16060,1683377183,,1683377187,10.000.000,2023-05-06 12:46:23,2023-05-06 12:46:27,10.0,2,95,Questão 17,False,True,Aluno 21
21,77,16112,1683413082,,1683413366,1.000.000,2023-05-06 22:44:42,2023-05-06 22:49:26,10.0,44,77,Questão 16,False,True,Aluno 30
21,95,16116,1683415160,,1683415165,10.000.000,2023-05-06 23:19:20,2023-05-06 23:19:25,10.0,4,95,Questão 17,False,True,Aluno 30
21,94,16224,1683490562,,1683490566,10.000.000,2023-05-07 20:16:02,2023-05-07 20:16:06,10.0,22,94,Questão 18,False,True,Aluno 30
40,77,16379,1683513892,,1683513967,857.000,2023-05-08 02:44:52,2023-05-08 02:46:07,8.57,19,77,Questão 16,True,False,Aluno 09
57,75,16387,1683545369,,1683545393,10.000.000,2023-05-08 11:29:29,2023-05-08 11:29:53,10.0,5,75,Questão 15,True,False,Aluno 27
57,76,16392,1683545891,,1683545895,0,2023-05-08 11:38:11,2023-05-08 11:38:15,0.0,8,76,Questão 14,True,False,Aluno 27
57,95,16398,1683546834,,1683546839,10.000.000,2023-05-08 11:53:54,2023-05-08 11:53:59,10.0,4,95,Questão 17,True,False,Aluno 27
22,94,16415,1683548582,,1683548592,10.000.000,2023-05-08 12:23:02,2023-05-08 12:23:12,10.0,3,94,Questão 18,True,False,Aluno 21
44,94,16425,1683549688,,1683549755,10.000.000,2023-05-08 12:41:28,2023-05-08 12:42:35,10.0,4,94,Questão 18,True,False,Aluno 24
57,94,16454,1683551306,,1683551309,10.000.000,2023-05-08 13:08:26,2023-05-08 13:08:29,10.0,15,94,Questão 18,True,False,Aluno 27
60,94,16490,1683552743,,1683552766,10.000.000,2023-05-08 13:32:23,2023-05-08 13:32:46,10.0,28,94,Questão 18,True,False,Aluno 29
27,94,16505,1683555651,,1683555686,10.000.000,2023-05-08 14:20:51,2023-05-08 14:21:26,10.0,17,94,Questão 18,True,False,Aluno 28
20,94,19399,1683888504,,1683888515,10.000.000,2023-05-12 10:48:24,2023-05-12 10:48:35,10.0,35,94,Questão 18,True,False,Aluno 06
54,91,19460,1684010797,,1684010801,1.000.000,2023-05-13 20:46:37,2023-05-13 20:46:41,10.0,22,91,Questão 12,True,False,Aluno 19
54,76,19472,1684012413,,1684012417,1.000.000,2023-05-13 21:13:33,2023-05-13 21:13:37,10.0,5,76,Questão 14,True,False,Aluno 19
54,75,19473,1684013487,,1684013519,10.000.000,2023-05-13 21:31:27,2023-05-13 21:31:59,10.0,1,75,Questão 15,True,False,Aluno 19
54,77,19477,1684014318,,1684014321,1.000.000,2023-05-13 21:45:18,2023-05-13 21:45:21,10.0,4,77,Questão 16,True,False,Aluno 19
54,95,19478,1684014815,,1684014835,10.000.000,2023-05-13 21:53:35,2023-05-13 21:53:55,10.0,1,95,Questão 17,True,False,Aluno 19
54,94,19491,1684016091,,1684016095,10.000.000,2023-05-13 22:14:51,2023-05-13 22:14:55,10.0,11,94,Questão 18,True,False,Aluno 19
65,76,20233,1684328033,,1684328060,200.000,2023-05-17 12:53:53,2023-05-17 12:54:20,2.0,36,76,Questão 14,True,False,Aluno 08
31,81,20431,1684352447,,1684352541,1.000.000,2023-05-17 19:40:47,2023-05-17 19:42:21,10.0,11,81,Questão 3,True,False,Aluno 34
65,75,20664,1684414249,,1684414280,10.000.000,2023-05-18 12:50:49,2023-05-18 12:51:20,10.0,15,75,Questão 15,True,False,Aluno 08
31,82,20698,1684417314,,1684417500,1.000.000,2023-05-18 13:41:54,2023-05-18 13:45:00,10.0,16,82,Questão 4,True,False,Aluno 34
29,84,20866,1684437327,,1684437331,1.000.000,2023-05-18 19:15:27,2023-05-18 19:15:31,10.0,19,84,Questão 6,True,False,Aluno 33
31,83,21197,1684502349,,1684502379,1.000.000,2023-05-19 13:19:09,2023-05-19 13:19:39,10.0,12,83,Questão 5,True,False,Aluno 34
65,95,21279,1684505988,,1684506165,8.000.000,2023-05-19 14:19:48,2023-05-19 14:22:45,8.0,7,95,Questão 17,True,False,Aluno 08
40,76,21363,1684527175,,1684527178,1.000.000,2023-05-19 20:12:55,2023-05-19 20:12:58,10.0,19,76,Questão 14,True,False,Aluno 09
65,77,21392,1684527492,,1684527559,143.000,2023-05-19 20:18:12,2023-05-19 20:19:19,1.43,72,77,Questão 16,True,False,Aluno 08
42,94,21485,1684528602,,1684528609,10.000.000,2023-05-19 20:36:42,2023-05-19 20:36:49,10.0,16,94,Questão 18,True,False,Aluno 37
40,94,21578,1684529527,,1684529546,10.000.000,2023-05-19 20:52:07,2023-05-19 20:52:26,10.0,15,94,Questão 18,True,False,Aluno 09
65,94,21758,1684544645,,1684544664,7.500.000,2023-05-20 01:04:05,2023-05-20 01:04:24,7.5,28,94,Questão 18,True,False,Aluno 08
31,84,22200,1684615406,,1684615426,1.000.000,2023-05-20 20:43:26,2023-05-20 20:43:46,10.0,16,84,Questão 6,True,False,Aluno 34
31,85,22347,1684617478,,1684617483,1.000.000,2023-05-20 21:17:58,2023-05-20 21:18:03,10.0,10,85,Questão 7,True,False,Aluno 34
31,86,23032,1684705718,,1684705723,1.000.000,2023-05-21 21:48:38,2023-05-21 21:48:43,10.0,15,86,Questão 8,True,False,Aluno 34
31,87,23369,1684757300,,1684757356,1.000.000,2023-05-22 12:08:20,2023-05-22 12:09:16,10.0,11,87,Questão 9,True,False,Aluno 34
31,88,23934,1684775279,,1684775316,1.000.000,2023-05-22 17:07:59,2023-05-22 17:08:36,10.0,3,88,Questão 10,True,False,Aluno 34
31,90,24225,1684777439,,1684777468,1.000.000,2023-05-22 17:43:59,2023-05-22 17:44:28,10.0,8,90,Questão 11,True,False,Aluno 34
23,91,24748,1684808319,,1684808325,1.000.000,2023-05-23 02:18:39,2023-05-23 02:18:45,10.0,36,91,Questão 12,True,False,Aluno 32
31,91,25497,1685105399,,1685105735,250.000,2023-05-26 12:49:59,2023-05-26 12:55:35,2.5,13,91,Questão 12,True,False,Aluno 34
31,95,26996,1685985982,,1685985985,10.000.000,2023-06-05 17:26:22,2023-06-05 17:26:25,10.0,3,95,Questão 17,True,False,Aluno 34
